año,mes,tavg_mean,tmin_mean,tmax_mean,prcp_sum,wspd_mean,pres_mean,dias_lluvia,dias_registro,fecha,prcp_3m,spi_3
2020,7,28.953225806451613,22.54032258064516,34.39383341275471,53.8,11.233548387096777,1012.4174193548388,11,31,2020-07-01,174.1000000000001,0.9554736366899576
2020,8,30.248387096774195,23.17419354838709,34.96482980493798,4.8,10.692959770114944,1011.8156989247312,5,31,2020-08-01,112.9000000000001,1.4172561496934872
2020,9,29.98849122807017,22.798298245614035,36.9928886794004,54.4,9.334751619755142,1011.0869500372856,9,30,2020-09-01,113.00000000000011,1.4175305456504725
2020,10,29.040900500539387,22.69979830696831,34.1148925621762,0.0,7.007096774193548,1010.9167741935483,0,31,2020-10-01,59.20000000000011,-0.6133601967925485
2020,11,27.323939269573625,22.468264911993405,31.97301501644883,0.0,6.208666666666667,1010.9373333333334,0,30,2020-11-01,54.40000000000011,-1.1087701641099037
2020,12,27.68226528566773,22.425467806239794,32.34361657496249,0.0,6.147096774193548,1010.5896774193548,0,31,2020-12-01,0.0,-1.382994127100638
2021,1,27.779048844660014,22.86745775979419,32.86271370695935,80.8,5.015693112467306,1009.13037489102,15,31,2021-01-01,80.80000000000011,-0.7097754788603763
2021,2,27.542857142857144,23.075,32.92857142857143,161.29999999999998,5.525,1009.2892857142856,22,28,2021-02-01,242.10000000000008,0.44119828312114534
2021,3,25.138709677419357,21.61290322580645,29.780645161290323,225.8,4.548387096774194,1010.4774193548388,27,31,2021-03-01,467.9000000000001,1.2700789404303288
2021,4,27.80333333333333,22.82333333333333,33.776666666666664,50.6,6.3533333333333335,1009.4066666666666,10,30,2021-04-01,437.7000000000001,0.9760110953601073
2021,5,26.41935483870968,22.40322580645161,31.638709677419357,117.6,6.725806451612903,1011.0419354838708,17,31,2021-05-01,394.0000000000001,0.8700302926560207
2021,6,26.67,22.256666666666668,32.11666666666667,42.3,7.16,1011.53,16,30,2021-06-01,210.5000000000001,0.6120295855128934
2021,7,28.72258064516129,23.26129032258065,34.774193548387096,8.2,13.670967741935485,1011.5,6,31,2021-07-01,168.10000000000014,0.9139035577581374
2021,8,29.38064516129032,24.387096774193548,35.29354838709677,20.4,11.393548387096772,1010.925806451613,11,31,2021-08-01,70.90000000000013,0.8070017882136475
2021,9,29.883333333333333,23.68,36.39666666666667,15.3,8.313333333333334,1010.2866666666666,8,30,2021-09-01,43.90000000000014,0.2699467122178984
2021,10,27.348387096774196,22.31935483870968,33.25483870967742,198.7,4.948387096774193,1010.1806451612904,24,31,2021-10-01,234.40000000000015,1.2130643445096059
2021,11,25.423333333333336,21.59,30.24,213.9,4.54,1010.7466666666668,27,30,2021-11-01,427.90000000000015,1.0498890863429935
2021,12,27.51290322580645,22.6,31.929032258064517,77.8,5.493548387096775,1010.3290322580646,18,31,2021-12-01,490.40000000000015,0.8349522080393668
2022,1,27.851612903225806,22.31290322580645,33.07096774193548,42.7,5.741935483870968,1011.048387096774,11,31,2022-01-01,334.40000000000015,0.5307633594731613
2022,2,27.25357142857143,22.0,32.714285714285715,183.0,6.021428571428571,1010.7892857142856,21,28,2022-02-01,303.5000000000001,0.6744616165419918
2022,3,26.8483870967742,21.851612903225806,31.970967741935485,208.2,5.729032258064516,1010.7516129032258,23,31,2022-03-01,433.9000000000001,1.1577279343792166
2022,4,27.09333333333333,22.32,32.11,104.4,6.3,1010.4766666666668,16,30,2022-04-01,495.60000000000014,1.162601449143066
2022,5,27.21935483870968,21.958064516129035,32.33548387096774,134.5,6.758064516129032,1011.6387096774192,15,31,2022-05-01,447.10000000000014,1.0471451790797899
2022,6,26.933333333333334,21.540000000000003,32.49333333333333,103.1,6.9,1011.92,17,30,2022-06-01,342.0000000000001,1.151374508414798
2022,7,27.51935483870968,21.725806451612904,32.20967741935484,27.6,7.570967741935483,1011.574193548387,10,31,2022-07-01,265.20000000000016,1.5025049219884166
2022,8,28.56451612903226,22.63225806451613,33.900000000000006,17.5,9.22258064516129,1011.5,7,31,2022-08-01,148.20000000000013,1.8296585063207194
2022,9,27.9,21.80333333333333,32.776666666666664,80.5,7.84,1011.7833333333332,14,30,2022-09-01,125.60000000000014,1.5740453593165862
2022,10,27.016129032258064,22.048387096774192,31.47741935483871,315.5,6.458064516129032,1011.6096774193549,20,31,2022-10-01,413.5000000000001,2.3118250723139298
2022,11,26.173333333333336,21.53333333333333,30.866666666666667,363.5,6.366666666666666,1011.5,25,30,2022-11-01,759.5000000000001,2.057285591947255
2022,12,26.83225806451613,21.61935483870968,31.50967741935484,188.2,6.006451612903225,1010.9612903225806,21,31,2022-12-01,867.2,1.7357534642033563
2023,1,26.061290322580643,21.17419354838709,30.83870967741936,215.7,6.129032258064516,1011.9774193548388,25,31,2023-01-01,767.4000000000001,1.6071581165940463
2023,2,28.103571428571428,22.264285714285712,33.41428571428572,97.4,6.746428571428572,1010.4964285714286,11,28,2023-02-01,501.30000000000007,1.2670284673156096
2023,3,26.687096774193545,21.94193548387097,31.4741935483871,255.9,6.529032258064516,1011.8064516129032,25,31,2023-03-01,569.0000000000001,1.577420145856238
2023,4,26.83333333333333,22.15,31.756666666666668,159.9,6.753333333333333,1011.1533333333332,20,30,2023-04-01,513.2000000000002,1.2166555728608843
2023,5,28.006451612903227,22.793548387096774,33.270967741935486,54.8,7.958064516129032,1011.467741935484,16,31,2023-05-01,470.60000000000014,1.1214119273734218
2023,6,28.88,22.936666666666667,33.56666666666667,8.5,10.466666666666669,1012.32,3,30,2023-06-01,223.2000000000001,0.6721430868922482
2023,7,28.60322580645161,23.345161290322583,33.567741935483866,14.2,11.0,1012.4193548387096,4,31,2023-07-01,77.50000000000011,0.12839986550072438
2023,8,30.22903225806452,23.51935483870968,35.71935483870968,31.8,10.290322580645162,1011.5096774193548,6,31,2023-08-01,54.500000000000114,0.5072901303475427
2023,9,31.25,24.65,36.43,8.7,9.77,1010.31,6,30,2023-09-01,54.70000000000012,0.5012303489860847
2023,10,30.425806451612903,24.30967741935484,35.829032258064515,190.1,8.529032258064515,1010.3580645161288,17,31,2023-10-01,230.6000000000001,1.184929892706799
2023,11,28.5,23.3,33.32333333333333,140.0,6.71,1010.3266666666666,15,30,2023-11-01,338.8000000000001,0.7005381897023392
2023,12,28.825806451612905,23.125806451612902,33.222580645161294,171.3,6.593548387096774,1010.2612903225806,19,31,2023-12-01,501.40000000000015,0.8662776495783308
2024,1,29.76451612903226,22.60967741935484,35.1741935483871,100.3,7.074193548387097,1010.8483870967742,14,31,2024-01-01,411.60000000000014,0.769429966368425
2024,2,29.406896551724135,23.81379310344828,34.706896551724135,211.8,7.968965517241379,1011.1344827586208,18,29,2024-02-01,483.40000000000015,1.2202194144216154
2024,3,29.95483870967742,24.241935483870968,35.251612903225805,157.9,7.964516129032258,1010.5225806451612,19,31,2024-03-01,470.0000000000001,1.2768528125337575
2024,4,28.80333333333333,23.166666666666668,34.18,170.5,6.89,1010.9333333333332,19,30,2024-04-01,540.2000000000002,1.2974266704202657
2024,5,28.177419354838708,23.41935483870968,32.46774193548387,110.8,7.422580645161291,1011.3903225806451,16,31,2024-05-01,439.2000000000001,1.021643697588428
2024,6,28.03666666666667,22.62333333333333,33.193333333333335,42.4,7.64,1012.2733333333332,15,30,2024-06-01,323.7000000000001,1.0852358216772044
2024,7,28.325806451612905,23.66774193548387,33.33870967741935,5.1,12.938709677419356,1012.8096774193548,4,31,2024-07-01,158.3000000000001,0.8440319769205441
2024,8,28.898387096774197,23.432258064516127,34.50215053763441,4.5,10.483064516129032,1012.1172043010752,5,31,2024-08-01,52.000000000000114,0.4568595300688488
2024,9,30.675,24.082413839927423,36.8018618526895,15.1,10.425833333333332,1010.4080835197614,6,30,2024-09-01,24.700000000000113,-0.25138504496824904
2024,10,28.94193548387097,22.780645161290323,34.89032258064516,196.6,8.125806451612904,1011.0935483870968,18,31,2024-10-01,216.2000000000001,1.0756704670481294
2024,11,26.69333333333333,22.246666666666663,31.35666666666667,520.8,6.566666666666666,1011.2633333333334,28,30,2024-11-01,732.5,1.9867108553798767
2024,12,27.39354838709677,22.483870967741936,31.990322580645163,236.2,6.34516129032258,1010.8935483870968,24,31,2024-12-01,953.5999999999999,1.9070664605808383
2025,1,27.54516129032258,22.203225806451613,32.29677419354839,148.0,6.564516129032258,1011.5806451612904,24,31,2025-01-01,905.0,1.865046262802729
2025,2,27.182142857142857,22.185714285714287,32.19285714285714,228.8,6.675,1010.9571428571428,23,28,2025-02-01,613.0000000000001,1.5382882081026725
2025,3,26.274193548387096,21.970967741935485,31.43387096774193,196.8,6.416129032258064,1011.6971810520196,19,31,2025-03-01,573.6000000000001,1.5905872066580105
2025,4,26.423333333333336,22.48,31.563333333333333,146.6,6.303333333333333,1011.4566666666668,23,30,2025-04-01,572.2000000000002,1.3900373360814355
2025,5,26.26451612903226,22.516129032258064,31.19677419354839,63.4,7.729032258064516,1012.6290322580644,16,31,2025-05-01,406.8000000000001,0.9140038481402938
2025,6,26.296666666666667,22.566666666666663,31.41333333333333,74.5,7.926666666666667,1013.0733333333334,18,30,2025-06-01,284.5000000000001,0.9352891242256461
2025,7,27.26129032258065,22.351612903225806,32.43225806451613,9.2,10.98709677419355,1013.783870967742,7,31,2025-07-01,147.1000000000001,0.7608945121760808
2025,8,27.967741935483872,22.661290322580644,33.82258064516129,12.8,9.40967741935484,1013.0258064516128,5,31,2025-08-01,96.50000000000011,1.1988810735371054
2025,9,28.136666666666667,23.55666666666667,33.9,31.2,9.496666666666666,1012.6466666666668,9,30,2025-09-01,53.20000000000012,0.470923007072906
2025,10,27.741935483870968,23.032258064516128,33.774193548387096,106.8,6.974193548387096,1011.3419354838708,22,31,2025-10-01,150.80000000000013,0.5132657105382703
2025,11,26.86,22.72,32.03333333333333,265.7,6.86,1010.85,25,30,2025-11-01,403.7000000000001,0.9597953673262599
2025,12,26.858064516129037,22.59354838709677,31.90322580645161,388.9,6.296774193548386,1010.5032258064516,28,31,2025-12-01,761.4000000000001,1.5115452124941648
2026,1,26.41935483870968,22.66774193548387,31.225806451612904,339.1,6.593548387096774,1011.0645161290324,28,31,2026-01-01,993.7000000000002,2.0190141713233727
2026,2,26.723214285714285,22.582142857142856,31.696428571428573,138.9,5.4375,1011.4321428571428,20,28,2026-02-01,866.9000000000001,2.0596366616058925
2026,3,26.81290322580645,22.887096774193548,31.580645161290324,395.9,6.238709677419355,1010.4870967741934,28,31,2026-03-01,873.9000000000001,2.3421580676479063
2026,4,26.456666666666667,22.68,31.346666666666668,421.2,3.5933333333333333,1011.0433333333332,23,30,2026-04-01,956.0,2.317013465681584
2026,5,27.55806451612903,23.76774193548387,32.55806451612903,53.1,5.651612903225806,1011.5935483870968,19,31,2026-05-01,870.2,2.140247641193699
