año,mes,tavg_mean,tmin_mean,tmax_mean,prcp_sum,wspd_mean,pres_mean,dias_lluvia,dias_registro
1991,11,27.398409078472515,23.16250830938116,31.082962563231675,2.0,6.208666666666667,1010.9373333333334,1,30
1991,12,28.025070506369726,22.592877122477134,32.42243166422432,0.3,6.147096774193548,1010.5896774193548,1,31
1992,1,28.250514184460528,22.49119055361982,33.344124915739656,0.0,6.186486486486486,1010.9416216216217,0,31
1992,2,28.462637074073147,22.66865973992025,33.68739858192333,0.0,6.405029585798816,1010.685798816568,0,29
1992,3,27.954045204259987,22.6485657348525,33.25677617103611,0.0,6.063763292475038,1010.9570570570571,0,31
1992,4,27.91053237765258,22.61826882064582,33.07970537040904,0.0,5.988205759101919,1010.745,0,30
1992,5,28.823801927718975,23.393926580332113,33.18020078201597,0.0,7.040860215053763,1011.6268817204301,0,31
1992,6,28.395359512931496,23.061043074132858,33.58614695414444,0.5,8.018666666666666,1012.2233333333334,1,30
1992,7,28.71185986367863,22.71914045161159,34.19503299444866,0.0,11.233548387096775,1012.4174193548388,0,31
1992,8,30.52065145407724,23.778943873832898,35.713002278961206,2.0,10.692959770114943,1011.8156989247311,1,31
1992,9,29.436039844818207,23.776008300886172,35.43858852438202,3.0,9.334751619755142,1011.0869500372856,2,30
1992,10,29.41670981148309,22.95433657141064,34.34428028085131,83.1,7.007096774193548,1010.9167741935485,4,31
1992,11,27.793333333333333,22.6,32.05388888888889,63.99999999999999,6.208666666666667,1010.9373333333334,7,30
1992,12,27.20967741935484,21.820967741935487,31.444955373385888,115.6,6.147096774193548,1010.5896774193548,6,31
1993,1,27.814019851116626,22.0136476426799,33.059677419354834,29.8,6.186486486486486,1010.9416216216217,7,31
1993,2,27.801844532458116,22.178057371139605,32.61961388054952,107.69999999999999,6.405029585798816,1010.6857988165679,3,28
1993,3,26.5,21.38064516129032,31.62741935483871,113.0,6.063763292475038,1010.9570570570571,11,31
1993,4,27.618333333333332,22.148333333333333,32.906666666666666,67.1,5.988205759101919,1010.745,8,30
1993,5,27.47258064516129,22.6,32.80806451612903,51.4,7.040860215053763,1011.6268817204301,11,31
1993,6,29.026749346734505,22.281373812921743,33.88976864584547,3.3,8.018666666666666,1012.2233333333334,2,30
1993,7,28.43071762121621,22.009379183489294,33.587746192832086,63.8,11.233548387096775,1012.4174193548388,6,31
1993,8,29.69441687344913,22.883498759305212,34.876783179978055,0.0,10.692959770114943,1011.8156989247311,0,31
1993,9,29.964127860321405,22.98501791758584,36.09570527484348,0.8,9.334751619755142,1011.0869500372856,2,30
1993,10,28.023873113730083,22.48252398494835,34.04102138920532,84.1,7.007096774193548,1010.9167741935485,5,31
1993,11,26.035797975652454,21.91394216373311,32.48828028051925,63.0,6.208666666666667,1010.9373333333334,5,30
1993,12,27.086141534548695,22.10083473944596,31.957824166924595,139.7,6.147096774193548,1010.5896774193548,7,31
1994,1,27.07763498058022,21.902757328937344,32.704794319503726,26.4,6.186486486486486,1010.9416216216217,6,31
1994,2,26.830007294817626,21.800010378587814,32.35994605943981,42.1,6.405029585798816,1010.6857988165679,5,28
1994,3,26.92096774193548,22.330645161290324,31.86311910159587,181.7,6.063763292475038,1010.9570570570571,11,31
1994,4,27.696666666666665,22.69333333333333,32.47475813580505,145.9,5.988205759101919,1010.745,8,30
1994,5,27.567741935483873,22.216129032258067,33.53631602218079,38.6,7.040860215053763,1011.6268817204301,8,31
1994,6,27.782754962695588,22.318525554717283,34.3502785417395,1.8,8.018666666666666,1012.2233333333334,3,30
1994,7,28.174360344595232,21.903298654494368,34.67521146847711,1.5,11.233548387096775,1012.4174193548388,3,31
1994,8,28.763373503228294,22.449852353203944,34.85907649348437,2.0,10.692959770114943,1011.8156989247311,1,31
1994,9,29.115000000000002,22.596666666666668,35.15280778029071,12.4,9.334751619755142,1011.0869500372856,3,30
1994,10,26.991935483870968,21.482258064516127,32.54965662493733,206.2,7.007096774193548,1010.9167741935485,6,31
1994,11,26.82,22.029999999999998,31.628333333333334,117.7,6.208666666666667,1010.9373333333334,9,30
1994,12,27.57811059907834,22.867511520737327,32.64147465437788,41.4,6.147096774193548,1010.5896774193548,3,31
1995,1,28.929953917050693,22.658294930875577,34.684331797235025,3.3,6.186486486486486,1010.9416216216217,2,31
1995,2,28.763392857142858,22.467857142857145,34.964732142857144,55.0,6.405029585798816,1010.6857988165679,4,28
1995,3,28.015844542485162,22.173202030303546,33.931965176568326,43.8,6.063763292475038,1010.9570570570571,6,31
1995,4,27.341404317020345,22.57576917608611,33.12193125309544,41.9,5.988205759101919,1010.745,8,30
1995,5,27.59032258064516,22.70967741935484,32.44408602150538,13.0,7.040860215053763,1011.6268817204301,6,31
1995,6,28.243333333333336,22.220833333333335,33.827777777777776,8.7,8.018666666666666,1012.2233333333334,3,30
1995,7,29.032258064516128,22.731451612903225,34.56354945143383,5.8,11.233548387096775,1012.4174193548388,4,31
1995,8,29.459742380664906,22.515495215968738,34.666471000392576,2.0,10.692959770114943,1011.8156989247311,1,31
1995,9,29.918496427451263,24.028464883519224,35.82538927014863,2.0,9.334751619755142,1011.0869500372856,1,30
1995,10,28.770810012357487,22.533309748770915,34.682137859620795,85.1,7.007096774193548,1010.9167741935485,5,31
1995,11,26.723202007765444,22.26632144069429,31.5493944264356,67.30000000000001,6.208666666666667,1010.9373333333334,5,30
1995,12,27.221685976957023,21.845015090523862,31.96527954031048,97.0,6.147096774193548,1010.5896774193548,3,31
1996,1,27.063150227148498,21.367918589287275,33.67220559351785,84.8,6.186486486486486,1010.9416216216217,6,31
1996,2,27.548208313529287,20.32197062244585,32.79027585333868,18.3,6.405029585798816,1010.685798816568,2,29
1996,3,27.22209677419355,21.763709677419353,32.233605067243126,26.1,6.063763292475038,1010.9570570570571,3,31
1996,4,28.15583333333333,22.459166666666665,33.31773211889631,9.4,5.988205759101919,1010.745,2,30
1996,5,27.751612903225805,22.432258064516127,34.157784011220194,39.4,7.040860215053763,1011.6268817204301,6,31
1996,6,27.806666666666665,21.782666666666668,33.601834035508176,53.5,8.018666666666666,1012.2233333333334,5,30
1996,7,27.73709677419355,22.25709677419355,33.718709677419355,1.6,11.233548387096775,1012.4174193548388,3,31
1996,8,29.43064516129032,22.09193548387097,34.93863909138435,0.6,10.692959770114943,1011.8156989247311,2,31
1996,9,29.796899007376428,23.227605457632627,35.06894260096903,7.1,9.334751619755142,1011.0869500372856,2,30
1996,10,27.39603013433963,21.878214984533024,33.589979205582495,98.10000000000001,7.007096774193548,1010.9167741935485,6,31
1996,11,27.453333333333333,22.46833333333333,31.516402002193175,10.399999999999999,6.208666666666667,1010.9373333333334,4,30
1996,12,27.416129032258063,21.401612903225807,33.3545905707196,26.1,6.147096774193548,1010.5896774193548,5,31
1997,1,27.061290322580643,21.779032258064515,31.795454390876124,113.3,6.186486486486486,1010.9416216216217,7,31
1997,2,27.602678571428573,22.118750000000002,33.50681568083796,30.6,6.405029585798816,1010.6857988165679,7,28
1997,3,28.568548387096776,22.96532258064516,34.65744408163181,86.4,6.063763292475038,1010.9570570570571,6,31
1997,4,28.298333333333336,22.67,34.026666666666664,32.0,5.988205759101919,1010.745,6,30
1997,5,28.029506310381887,22.469660830720738,33.62509423186721,1.0,7.040860215053763,1011.6268817204301,1,31
1997,6,27.53666666666667,22.258333333333333,32.6624551043002,9.1,8.018666666666666,1012.2233333333334,3,30
1997,7,28.36415770609319,22.11362007168459,33.97795911792142,0.8,11.233548387096775,1012.4174193548388,2,31
1997,8,30.570812408409136,23.86379826392405,35.65827053617159,0.0,10.692959770114943,1011.8156989247311,0,31
1997,9,30.278333333333332,23.733333333333334,36.56861111111111,8.1,9.334751619755142,1011.0869500372856,3,30
1997,10,30.329901102081564,23.88681713507066,35.609306473296854,3.0,7.007096774193548,1010.9167741935485,1,31
1997,11,28.44314642319121,23.103588303997803,33.788822636160084,5.1,6.208666666666667,1010.9373333333334,1,30
1997,12,29.159940628818283,23.474532075090654,33.56157144917056,0.5,6.147096774193548,1010.5896774193548,1,31
1998,1,30.46741935483871,23.831935483870968,34.69834048004751,11.9,6.186486486486486,1010.9416216216217,1,31
1998,2,30.656259791005226,24.13347569570859,34.044956535109996,1.0,6.405029585798816,1010.6857988165679,1,28
1998,3,28.498387096774195,23.796774193548387,34.415787479001644,14.2,6.063763292475038,1010.9570570570571,3,31
1998,4,27.826206851342913,22.95009344080654,32.32153927386765,38.1,5.988205759101919,1010.745,2,30
1998,5,28.493453013959925,23.338093396618742,33.556917460375324,2.0,7.040860215053763,1011.6268817204301,1,31
1998,6,28.538737868678492,22.605947207138932,34.416368147778456,5.0,8.018666666666666,1012.2233333333334,3,30
1998,7,28.353115227279545,22.41818980891096,33.920177255378384,4.5,11.233548387096775,1012.4174193548388,4,31
1998,8,29.105591397849462,22.98172043010753,35.234475533890055,0.0,10.692959770114943,1011.8156989247311,0,31
1998,9,29.54222222222222,22.550555555555555,35.46142857142857,1.6,9.334751619755142,1011.0869500372856,3,30
1998,10,29.18479262672811,22.89032258064516,34.933280598270514,72.6,7.007096774193548,1010.9167741935485,6,31
1998,11,26.61738095238095,22.196666666666665,31.683619047619047,123.0,6.208666666666667,1010.9373333333334,7,30
1998,12,26.717025089605734,22.205913978494625,31.18057347670251,71.9,6.147096774193548,1010.5896774193548,9,31
1999,1,27.110500457563244,22.314231953342574,31.03583198652924,0.0,6.186486486486486,1010.9416216216217,0,31
1999,2,27.49322407671951,21.758118552851446,32.343133029459764,68.1,6.405029585798816,1010.6857988165679,2,28
1999,3,27.456451612903226,22.14462365591398,31.862691704442025,41.6,6.063763292475038,1010.9570570570571,5,31
1999,4,27.114124221452265,22.141484947039583,32.385768456803014,0.5,5.988205759101919,1010.745,1,30
1999,5,27.299082279727443,22.286556991395702,32.88850082594873,4.8999999999999995,7.040860215053763,1011.6268817204301,2,31
1999,6,27.616666666666667,21.9,32.69520395835761,0.6,8.018666666666666,1012.2233333333334,2,30
1999,7,28.490322580645163,22.32903225806452,34.04516129032258,0.0,11.233548387096775,1012.4174193548388,0,31
1999,8,29.17258064516129,22.746774193548386,35.68859530950119,0.6,10.692959770114943,1011.8156989247311,2,31
1999,9,27.80277777777778,22.258888888888887,33.500138888888884,1.8,9.334751619755142,1011.0869500372856,3,30
1999,10,27.095698924731185,21.333333333333336,32.343951612903226,170.4,7.007096774193548,1010.9167741935485,10,31
1999,11,26.65041666666667,22.379166666666666,30.975,20.8,6.208666666666667,1010.9373333333334,6,30
1999,12,27.17217741935484,22.271774193548385,31.090322580645164,179.5,6.147096774193548,1010.5896774193548,8,31
2000,1,27.496236559139785,22.266129032258064,32.35806451612903,42.800000000000004,6.186486486486486,1010.9416216216217,4,31
2000,2,26.360919540229887,21.26206896551724,32.68062422030432,183.4,6.405029585798816,1010.685798816568,8,29
2000,3,26.580107526881722,21.61720430107527,31.643225806451614,213.6,6.063763292475038,1010.9570570570571,12,31
2000,4,26.538888888888888,21.685555555555553,31.535333333333334,55.9,5.988205759101919,1010.745,10,30
2000,5,27.17258064516129,22.343548387096774,32.42106591420363,42.9,7.040860215053763,1011.6268817204301,17,31
2000,6,27.981333333333335,22.21333333333333,34.02676864584547,18.299999999999997,8.018666666666666,1012.2233333333334,8,30
2000,7,28.787419354838708,22.348387096774193,34.675646225627375,4.0,11.233548387096775,1012.4174193548388,3,31
2000,8,29.14032258064516,22.404838709677417,35.44516129032258,17.0,10.692959770114943,1011.8156989247311,8,31
2000,9,28.158333333333335,22.10666666666667,34.223333333333336,94.2,9.334751619755142,1011.0869500372856,10,30
2000,10,28.290860215053762,22.79032258064516,33.46397849462366,48.6,7.007096774193548,1010.9167741935485,7,31
2000,11,27.22377777777778,22.998333333333335,31.904888888888888,95.60000000000001,6.208666666666667,1010.9373333333334,8,30
2000,12,27.107096774193547,22.10967741935484,32.44741935483871,61.1,6.147096774193548,1010.5896774193548,8,31
2001,1,28.020967741935483,21.674193548387095,33.593548387096774,8.399999999999999,6.186486486486486,1010.9416216216217,5,31
2001,2,29.43035714285714,22.294642857142858,34.93035714285714,11.899999999999999,6.405029585798816,1010.6857988165679,4,28
2001,3,27.856451612903225,22.098387096774193,33.358064516129026,129.6,6.063763292475038,1010.9570570570571,15,31
2001,4,28.60666666666667,22.641666666666666,34.190000000000005,41.9,5.988205759101919,1010.745,7,30
2001,5,28.38064516129032,22.488709677419354,33.45967741935484,74.6,7.040860215053763,1011.6268817204301,17,31
2001,6,28.529999999999998,22.683333333333334,33.47,61.4,8.018666666666666,1012.2233333333334,10,30
2001,7,28.883870967741935,22.34032258064516,35.15483870967742,38.6,11.233548387096775,1012.4174193548388,13,31
2001,8,29.99516129032258,24.1,35.70645161290323,3.2,10.692959770114943,1011.8156989247311,4,31
2001,9,29.278333333333332,22.483333333333334,35.913333333333334,37.3,9.334751619755142,1011.0869500372856,9,30
